crid,investigator_id
1071829,987
1044863,833
1045770,143
1048351,1467
1050210,851
1051299,1467
1062890,1345
1072008,530
1050770,1456
1053605,1198
1054231,760
1064657,1260
1064932,1250
1070413,1429
1046575,759
1053429,375
1060441,419
1068871,106
1044072,333
1045553,798
1050493,562
1052451,300
1070095,106
1061816,852
1068842,540
1044773,630
1045653,333
1047773,1472
1049637,333
1055146,1320
1064089,1417
1072644,1081
1047739,45
1048447,637
1048257,83
1066197,1150
1047767,1091
1047832,172
1071451,1429
1068655,521
1073311,472
1058155,690
1060191,1059
1066908,987
1069928,1403
1046935,666
1053902,404
1061458,862
1070202,346
1049854,730
1050891,730
1046073,1156
1068480,23
1066674,727
1072199,45
1057762,348
1062245,971
1071615,256
1057798,583
1057153,9
1059827,1440
1049728,1091
1070158,590
1049819,593
1065194,333
1056533,333
1048131,333
1050491,333
1057017,333
1069328,339
1072644,1081
1058615,1272
1069596,718
1060820,48
1051044,1467
1060711,985
1053359,251
1057950,1411
1061945,826
1065790,586
1066289,143
1068001,465
1068796,532
1069445,734
1045167,567
1065808,123
1046274,202
1046984,347
1051363,1052
1053816,1338
1059335,347
1060634,1
1057153,9
1059911,692
1068329,567
1060876,578
1069319,1080
1072683,578
1067234,1137
1068285,1378
1070464,1490
1055983,543
1057876,572
1069455,1150
1043975,333
1047032,1216
1049111,231
1050225,333
1054946,333
1065487,1481
1052210,543
1060912,772
1044425,404
1053188,404
1061795,450
1063260,498
1066494,71
1052567,481
1071748,869
1049271,9
1049640,83
1050930,1124
1056348,83
1062224,940
1063157,583
1048705,9
1061686,833
1058675,871
1053726,1292
1065824,540
1047718,501
1073897,45
1066066,844
1050783,473
1069915,385
1071914,713
1065098,1260
1055441,543
1064147,986
1064380,231
1048664,1317
1043945,78
1049704,1467
1050107,437
1050385,1149
1050504,543
1050988,
1054931,874
1057346,1338
1060641,1149
1045899,657
1052669,151
1059307,44
1059309,44
1063033,1456
1063694,472
1066370,657
1056826,333
1046562,572
1046014,1149
1062533,74
1058445,156
1066107,472
1069658,731
1047011,1091
1051419,251
1051850,251
1059296,1091
1064977,782
1048996,1467
1051693,1467
1073299,1021
1061547,1080
1069314,106
1070177,106
1072424,1170
1047028,567
1047931,1279
1051821,779
1061644,688
1063968,578
1053345,779
1053993,108
1054778,1284
1067232,771
1053959,1430
1062986,1260
1061134,1378
1050569,415
1052672,899
1070232,112
1050897,297
1051711,300
1051802,1202
1052216,1279
1056382,740
1057397,12
1067228,333
1064067,1073
1049383,572
1056741,543
1057341,1052
1065915,1317
1066215,771
1054578,1138
1066306,300
1070353,1223
1063472,1455
1055947,24
1065668,1279
1053673,645
1045345,1278
1056020,1050
1047984,1453
1071584,128
1044865,1240
1047532,1467
1052618,415
1059259,1091
1055146,1320
1058472,1052
1061249,1107
1062233,1208
1064790,1179
1065213,1208
1073457,1321
1044123,1425
1047833,690
1049388,1397
1053367,969
1054938,552
1055343,960
1064694,45
1054458,482
1062327,91
1044627,291
1043926,1378
1046124,83
1058229,1279
1055105,309
1063114,629
1072511,356
1065099,1098
1049184,1467
1051397,412
1054333,873
1055807,771
1056331,91
1056741,543
1057156,91
1063949,771
1060222,1170
1069025,1052
1071584,128
1072666,1484
1053656,499
1056671,457
1064329,133
1046137,208
1066185,300
1066618,1298
1052213,53
1056341,53
1072050,899
1047456,1342
1050425,1284
1070084,1354
1070955,1016
1054108,562
1072764,1080
1051896,99
1052159,1132
1056741,543
1050560,948
1063358,427
1045102,1380
1053095,613
1054865,404
1061231,1452
1069287,749
1044337,1211
1045836,1161
1060314,899
1067715,969
1047063,12
1055483,1124
1056197,1124
1060825,1417
1066637,1149
1068691,134
1068673,252
1073631,57
1058091,1118
1059367,309
1060566,1402
1051535,266
1072137,514
1045085,96
1045891,96
1050856,1149
1059614,1493
1070140,1202
1071486,1002
1049532,596
1050029,596
1064799,690
1047939,1114
1048989,77
1046119,833
1049232,603
1044641,1480
1048178,1167
1049616,1035
1054825,309
1055989,1496
1059902,939
1053794,296
1054466,70
1062694,1230
1050338,28
1054586,572
1057967,107
1044982,1384
1061231,1452
1064804,1266
1067344,251
1047074,300
1067439,926
1068470,1298
1068776,1260
1069711,562
1048594,84
1062172,84
1062873,84
1066386,142
1068232,124
1051187,916
1052079,552
1053358,562
1056161,899
1056913,1091
1071649,438
1073338,799
1051977,291
1066214,375
1068893,386
1056293,1509
1061137,500
1061570,354
1062341,500
1046941,83
1049020,231
1059275,1440
1064244,783
1065734,228
1071883,633
1057330,291
1064119,1089
1069418,232
1046737,275
1073833,
1063079,432
1065554,633
1065584,432
1068671,578
1071050,432
1055305,35
1050887,576
1051595,499
1055065,706
1067722,633
1048027,1245
1048125,1467
1048936,1245
1052456,1138
1057421,935
1059072,189
1052514,205
1053336,567
1053709,133
1059072,189
1046375,275
1057293,297
1051651,1138
1066215,771
1066509,143
1053160,948
1055311,889
1055953,1138
1064296,389
1057329,1138
1057783,583
1061479,1456
1062194,1052
1062569,578
1067027,948
1067711,1384
1067968,1266
1068771,1266
1072040,635
1045430,594
1060890,1216
1067936,255
1069704,940
1074055,
1047141,583
1054510,173
1055981,778
1061134,1378
1072143,1149
1065908,1493
1051885,1299
1060734,1170
1061709,251
1047665,969
1071823,798
1046298,497
1066391,1103
1070011,1103
1070114,1103
1061150,484
1064148,969
1072618,734
1065032,932
1073844,
1054445,67
1066480,939
1073639,437
1059500,173
1052995,1101
1056465,607
1049146,333
1050173,1456
1065646,531
1051425,1256
1054158,1256
1055370,479
1062681,450
1068802,704
1072334,523
1047356,1370
1050139,899
1056756,1411
1069860,58
1047402,83
1052864,562
1054969,41
1067509,940
1071976,1098
1056113,251
1061879,1344
1058181,187
1044426,730
1056480,447
1070760,1122
1049755,681
1072781,892
1055253,1238
1050176,1149
1053160,948
1056749,341
1059229,1441
1066037,1472
1046941,83
1048322,833
1063346,309
1068291,1309
1071568,1326
1055148,718
1065290,950
1066114,231
1067217,12
1068721,578
1045571,106
1066520,12
1061697,1327
1061803,535
1067874,705
1067903,24
1067997,1170
1067999,1170
1051289,1124
1051452,948
1053183,1298
1057271,1456
1058400,9
1067465,83
1068907,12
1049660,1440
1070833,57
1062166,1156
1070988,1257
1062853,695
1045952,361
1044087,1355
1044363,1458
1066078,106
1046039,583
1048627,583
1054265,833
1063033,1456
1072527,12
1066370,657
1067184,1150
1067510,657
1073337,843
1064666,771
1057691,251
1057887,1317
1072607,143
1059539,1091
1045549,924
1047721,916
1048915,1279
1050726,924
1052191,924
1059135,133
1060557,778
1063547,1317
1070506,1184
1056887,106
1064246,106
1072210,247
1053543,1274
1063161,1317
1064926,1042
1066234,884
1067169,884
1068070,1378
1071533,884
1049209,613
1068308,121
1047512,333
1064232,630
1070250,472
1053792,736
1066839,133
1067857,904
1054200,1113
1061970,787
1066998,1
1072264,787
1051486,256
1054674,256
1062355,431
1045578,1277
1054608,489
1072983,992
1064683,244
1065127,1490
1065503,494
1068432,224
1068443,45
1070051,717
1063895,643
1050765,1091
1050001,948
1043981,1278
1045345,1278
1047896,1278
1051477,588
1046553,341
1052573,1325
1055789,1456
1059865,1139
1060252,940
1071949,1052
1067694,1080
1071223,397
1071713,1139
1044637,996
1060704,926
1056682,1349
1060204,1
1047942,333
1059061,359
1073332,83
1074134,
1052516,173
1057658,1493
1061496,104
1057691,251
1062768,104
1050330,543
1050592,175
1053948,378
1059136,1195
1047490,1091
1047794,172
1053953,899
1065222,899
1067287,899
1067766,55
1068001,465
1069515,465
1044378,1227
1051117,81
1045214,629
1063453,1343
1060896,1293
1062162,992
1045444,136
1052152,251
1071156,404
1054294,454
1056110,701
1056354,1458
1062438,831
1065043,392
1069865,433
1070992,619
1056130,45
1050804,1293
1051366,940
1067851,1343
1049154,1398
1053079,52
1073084,1321
1061497,599
1044341,137
1045171,137
1048904,333
1054035,1481
1054710,203
1056062,760
1057461,333
1071088,633
1072311,81
1045361,1140
1045812,562
1048224,562
1055322,552
1055635,690
1062069,230
1062375,230
1064092,940
1069919,326
1070321,1019
1073411,1321
1073630,1260
1074138,
1073286,306
1067312,1260
1051209,884
1071938,711
1048463,969
1057783,583
1059614,1493
1047687,459
1047689,702
1045298,780
1045984,899
1046308,899
1047334,780
1051054,780
1051413,675
1052270,572
1056397,304
1058817,899
1058994,304
1059203,645
1059248,
1059552,304
1062630,1481
1063793,304
1064465,304
1064964,572
1068485,251
1072995,297
1071922,304
1054623,55
1056262,572
1067091,645
1057327,321
1062165,681
1072658,551
1053608,189
1050897,297
1066314,1310
1066430,562
1049021,1284
1049076,1464
1049611,1279
1054991,412
1063089,619
1064486,886
1070416,82
1051836,125
1055255,1463
1062551,1463
1067498,310
1069134,971
1074085,
1044637,996
1044883,489
1046124,83
1053470,1402
1054109,1364
1055991,1080
1061518,1047
1066137,1047
1073326,1170
1044863,833
1048152,316
1068880,1213
1068926,1016
1073326,1170
1061136,543
1044885,1149
1046486,1326
1055982,798
1056937,1138
1062555,300
1072040,635
1055948,1478
1056345,514
1056262,572
1064637,948
1047557,189
1052267,1052
1053627,833
1059390,572
1060957,905
1060346,46
1056064,656
1060234,543
1047183,642
1065809,1260
1050948,1199
1053543,1274
1065606,884
1045598,578
1044181,1329
1046651,981
1060503,102
1071872,1391
1068263,1490
1070715,1052
1064429,942
1053997,797
1068235,950
1068721,578
1071895,1141
1058517,1185
1046712,899
1062716,899
1046601,12
1061049,1080
1067694,1080
1071223,397
1069770,987
1045712,415
1052305,536
1060929,1292
1071939,472
1048113,567
1068586,306
1071506,1292
1045667,705
1053591,940
1056912,781
1057111,312
1062513,437
1062840,1170
1063061,1311
1066119,633
1073059,1311
1072246,509
1055653,1316
1066933,106
1061085,57
1070730,1198
1071711,734
1051151,1488
1056346,297
1067226,633
1046383,1481
1051135,645
1053793,1298
1060504,1088
1067944,1400
1070617,606
1063968,578
1066270,336
1065102,567
1061600,909
1045543,844
1048404,1093
1056479,459
1067013,106
1057724,952
1063610,952
1064392,952
1046409,1481
1069261,324
1059331,199
1072910,1170
1072981,189
1054705,567
1056358,1402
1058106,1161
1066961,1150
1073583,633
1067601,168
1049299,746
1050684,899
1052904,947
1053649,947
1060313,1052
1048921,1149
1050841,251
1052313,697
1052321,697
1052875,1170
1056234,1378
1056982,583
1060890,1216
1067246,419
1050241,1307
1060930,1449
1065901,45
1048171,657
1050845,333
1051260,333
1068604,1355
1068794,156
1055373,1052
1056274,996
1054582,1456
1059429,655
1061712,1481
1047084,208
1049755,681
1059003,63
1065799,450
1068587,1177
1068922,323
1045003,12
1048543,710
1051027,656
1059416,208
1062703,695
1057422,1091
1071776,828
1053605,1198
1073604,1052
1050739,191
1064955,191
1071184,191
1050637,1475
1054867,1317
1055215,231
1063258,1150
1065133,1137
1071631,1056
1045927,626
1072826,578
1059752,940
1057923,1317
1048411,658
1050532,12
1060375,946
1061334,211
1069507,260
1052590,1274
1052998,792
1050260,1138
1050568,1138
1052030,1138
1053710,930
1073275,1429
1067506,404
1044310,568
1060689,1301
1057337,1149
1058257,9
1070413,1429
1059592,1138
1062349,920
1064123,1138
1064124,1138
1068414,9
1044510,415
1066870,986
1067091,645
1072554,986
1063151,1398
1048807,333
1049877,333
1051266,333
1053034,929
1044086,543
1047849,969
1066412,940
1066258,83
1070140,1202
1072690,333
1057958,576
1068704,499
1044253,705
1046504,908
1046512,415
1051670,702
1072961,1
1055988,1229
1045886,656
1048503,1091
1053985,449
1046120,1273
1050917,275
1058254,1102
1053395,960
1054963,488
1059713,489
1060634,1
1064635,502
1070673,571
1073298,1141
1073673,1249
1050405,1170
1061391,724
1056771,471
1044997,316
1048626,1245
1051768,1467
1052924,1467
1054840,1504
1056201,1080
1059043,1298
1070728,940
1061330,1088
1053419,948
1064636,1173
1072017,1173
1049770,1087
1058513,471
1048840,316
1071815,1298
1054064,1440
1070931,1091
1072876,1137
1074066,
1046124,83
1048425,1467
1055171,297
1065668,1279
1062170,222
1054073,147
1044272,1175
1049151,645
1068846,410
1054063,620
1071826,952
1047530,316
1052597,119
1064778,404
1065219,1018
1070643,397
1061581,109
1059611,1091
1062822,1091
1058410,319
1071874,590
1062219,567
1052286,960
1059580,294
1065802,1298
1071303,333
1060695,106
1049721,994
1072169,231
1050704,1377
1056726,690
1061259,1336
1069968,75
1049357,1138
1052694,576
1052737,948
1061483,12
1056373,600
1062861,106
1063923,106
1064430,702
1061820,116
1065119,28
1067982,986
1047703,1195
1050448,22
1050242,147
1060579,1091
1065366,921
1069613,899
1070684,921
1045513,657
1053682,771
1051382,1276
1065877,76
1067422,992
1067933,992
1072600,1321
1065132,833
1066209,404
1066258,83
1071141,231
1063437,578
1059290,1332
1068630,415
1069589,81
1059784,578
1071251,1174
1070799,1223
1046845,384
1047693,621
1052980,1057
1054178,231
1055000,1126
1057072,1289
1058228,1126
1060679,1260
1065507,251
1065252,1378
1067942,106
1069864,231
1044236,83
1051573,1138
1046039,583
1048627,583
1063401,472
1066370,657
1067101,472
1046639,333
1048627,583
1054325,253
1055402,333
1056642,333
1057086,657
1058213,1070
1060850,472
1061889,1472
1067566,472
1069163,1149
1069535,44
1073618,590
1047295,266
1051563,940
1058862,497
1047141,583
1049286,969
1072550,83
1061081,926
1046294,505
1059756,1381
1057504,572
1047555,1320
1072827,948
1051357,909
1059912,909
1065536,909
1055981,778
1052052,702
1053602,489
1070156,940
1066805,1116
1050628,568
1050823,1170
1057945,316
1057411,365
1045609,583
1047402,83
1048051,661
1049687,969
1053860,1121
1055885,908
1056113,251
1057658,1493
1057727,12
1060183,1134
1071721,1493
1054440,1461
1064271,586
1065350,1411
1067904,1019
1070057,404
1052197,674
1072364,674
1061215,333
1067532,472
1072771,251
1066963,724
1067440,1298
1049789,744
1057067,807
1064731,1377
1056308,723
1060519,1109
1064915,586
1064182,1491
1064928,1491
1069852,1081
1048585,1091
1057653,1091
1059850,251
1060197,319
1064164,1091
1065700,1378
1066299,836
1067246,419
1069183,404
1059361,1328
1066058,622
1055210,833
1063560,790
1045062,1227
1045251,1298
1055313,1339
1062303,133
1071627,944
1069271,309
1072050,899
1071663,1052
1071909,297
1064092,940
1064569,297
1045953,960
1046813,275
1054608,489
1061001,1370
1049962,767
1066508,778
1069872,164
1061978,1490
1047838,300
1055105,309
1066429,35
1050548,578
1055981,778
1062986,1260
1061134,1378
1062435,1455
1058585,1347
1072602,1398
1068518,1162
1050092,690
1073044,121
1072531,231
1044631,986
1044662,1465
1047602,1190
1051314,981
1044634,690
1062934,1
1045408,767
1059426,144
1068749,767
1065442,77
1063989,1381
1069176,986
1069709,531
1053168,1456
1063933,1052
1064472,983
1057313,588
1049272,9
1050725,1052
1055504,115
1058011,543
1069337,1331
1067228,333
1063255,1374
1067923,562
1068475,1374
1060345,926
1071784,1176
1050270,1456
1063989,1381
1047746,676
1058841,676
1055022,83
1049094,1437
1047317,1440
1064175,585
1053748,726
1069280,23
1058242,415
1057218,778
1063117,1138
1065071,1257
1072443,1223
1066876,1493
1067949,99
1069346,99
1054721,499
1067970,1429
1045676,690
1046244,1138
1071656,1321
1045513,657
1060689,1301
1053682,771
1062220,12
1049424,333
1056826,333
1044883,489
1046329,1364
1052875,1170
1053275,760
1053470,1402
1054109,1364
1059884,798
1073076,1004
1049416,1044
1050193,576
1060321,1138
1045866,83
1049738,251
1051058,173
1047524,572
1053628,629
1058655,1156
1061091,1440
1065194,333
1069212,629
1044016,1213
1045758,1228
1062832,23
1068480,23
1052294,1468
1065917,1216
1056734,1295
1061171,52
1049155,297
1053324,1027
1053658,793
1045000,1247
1052528,123
1054226,1233
1055042,899
1062865,1021
1062995,635
1066227,1455
1065391,36
1068038,309
1060503,102
1068044,133
1071872,1391
1049814,189
1060071,67
1048670,275
1048608,826
1050558,304
1066450,578
1064819,108
1071711,734
1073641,884
1048622,1213
1052990,1138
1062638,24
1044543,656
1048674,231
1049417,705
1051735,333
1056117,333
1056488,333
1058931,112
1063617,472
1066381,403
1066457,1456
1067180,472
1048420,586
1055357,746
1045345,1278
1045380,588
1048041,1467
1052936,1467
1055387,1378
1067945,987
1061873,1490
1056101,106
1058071,106
1066037,1472
1070177,106
1044764,1505
1045432,704
1049897,300
1069260,1456
1051554,333
1059176,1490
1061889,1472
1062519,1456
1063486,419
1069822,1149
1070789,1455
1073070,948
1073521,57
1073544,137
1070867,1141
1046361,960
1049763,613
1053651,1025
1053924,1113
1053943,1445
1055545,332
1057565,45
1057736,1443
1059816,1052
1060634,1
1064297,256
1067466,1493
1068355,897
1068820,690
1073414,690
1066744,620
1065285,1080
1048019,1467
1051813,12
1058911,1091
1071582,472
1063003,1260
1054674,256
1062355,431
1045609,583
1047402,83
1048051,661
1056113,251
1057658,1493
1058318,543
1065296,697
1070842,697
1071281,242
1072910,1170
1072282,697
1044464,826
1054188,1298
1045247,1156
1067536,214
1053842,680
1051281,437
1072236,12
1058034,9
1060655,940
1051651,1138
1053160,948
1056144,1138
1058355,1375
1064956,1067
1066374,1067
1073242,426
1066876,1493
1067949,99
1069346,99
1058951,620
1045288,903
1071757,1321
1060957,905
1061111,905
1068244,1493
1050454,629
1067578,508
1072137,514
1045819,924
1046519,1456
1047540,924
1068763,1213
1063438,924
1064884,924
1058216,1493
1065780,1150
1069950,1455
1070458,1373
1044250,1437
1046046,552
1055288,1345
1060647,601
1048076,524
1051417,1279
1062775,1310
1072111,595
1059078,348
1067900,1154
1067899,1183
1060689,1301
1053682,771
1062220,12
1058533,1109
1047248,251
1067849,207
1070883,207
1072831,702
1071243,749
1071965,1306
1058389,567
1056765,926
1062504,578
1064128,24
1066258,83
1068504,562
1071880,1321
1054969,41
1071619,300
1045231,70
1062441,986
1066480,939
1048787,1343
1044788,798
1056741,543
1058518,1292
1058521,576
1045238,1091
1062650,987
1061721,240
1051797,1438
1051917,506
1049649,680
1057214,773
1044427,704
1069486,657
1046725,878
1060348,231
1045760,329
1046913,68
1052248,499
1063746,723
1066067,1213
1073317,627
1051065,316
1058140,83
1066961,1150
1066990,327
1066991,334
1070435,645
1047807,333
1053199,1490
1053444,24
1057486,333
1058481,705
1058569,333
1066258,83
1072471,558
1051325,1186
1064833,185
1067504,879
1044099,133
1047650,1440
1050254,400
1054294,454
1054890,1456
1056845,798
1061515,760
1063688,1260
1067084,657
1068676,655
1068700,439
1068899,655
1049997,1427
1050630,1024
1067165,404
1062323,939
1049530,121
1056103,36
1068677,1078
1065030,306
1073721,1398
1045325,816
1060689,1301
1059905,943
1064916,1340
1048245,133
1048807,333
1049877,333
1051266,333
1060510,44
1065043,392
1066370,657
1070306,1060
